Time (CET/CEST),BZN|GB > BZN|FR Day Ahead [MW],BZN|GB > BZN|FR Total [MW],BZN|FR > BZN|GB Day Ahead [MW],BZN|FR > BZN|GB Total [MW]
05.04.2022 11:00 - 05.04.2022 12:00,2014,2014,0,0
05.04.2022 12:00 - 05.04.2022 13:00,2014,2014,0,0
05.04.2022 13:00 - 05.04.2022 14:00,2014,2014,0,0
05.04.2022 14:00 - 05.04.2022 15:00,2014,2014,0,0
05.04.2022 15:00 - 05.04.2022 16:00,2014,2014,0,0
05.04.2022 16:00 - 05.04.2022 17:00,2014,2014,0,0
05.04.2022 17:00 - 05.04.2022 18:00,2014,2014,0,0
05.04.2022 18:00 - 05.04.2022 19:00,2014,2014,0,0
05.04.2022 19:00 - 05.04.2022 20:00,2014,2014,0,0
05.04.2022 20:00 - 05.04.2022 21:00,2014,2014,0,0
05.04.2022 21:00 - 05.04.2022 22:00,2014,2014,0,0
05.04.2022 22:00 - 05.04.2022 23:00,2014,2014,0,0
05.04.2022 23:00 - 06.04.2022 00:00,2014,2014,0,0
06.04.2022 00:00 - 06.04.2022 01:00,2014,2014,0,0
06.04.2022 01:00 - 06.04.2022 02:00,2014,2014,0,0
06.04.2022 02:00 - 06.04.2022 03:00,2014,2014,0,0
06.04.2022 03:00 - 06.04.2022 04:00,2014,2014,0,0
06.04.2022 04:00 - 06.04.2022 05:00,2014,2014,0,100
06.04.2022 05:00 - 06.04.2022 06:00,2013,2014,0,100
06.04.2022 06:00 - 06.04.2022 07:00,2014,2014,0,100
06.04.2022 07:00 - 06.04.2022 08:00,2014,2014,0,0
06.04.2022 08:00 - 06.04.2022 09:00,2014,2014,0,0
06.04.2022 09:00 - 06.04.2022 10:00,2014,2014,0,0
06.04.2022 10:00 - 06.04.2022 11:00,2014,2014,0,0
06.04.2022 11:00 - 06.04.2022 12:00,2014,2014,0,0
06.04.2022 12:00 - 06.04.2022 13:00,2014,2014,0,0
06.04.2022 13:00 - 06.04.2022 14:00,2014,2014,0,0
06.04.2022 14:00 - 06.04.2022 15:00,2014,2014,0,0
06.04.2022 15:00 - 06.04.2022 16:00,2014,2014,0,0
06.04.2022 16:00 - 06.04.2022 17:00,2014,2014,0,233
06.04.2022 17:00 - 06.04.2022 18:00,1762,1806,75,314
06.04.2022 18:00 - 06.04.2022 19:00,1770,1870,260,425
06.04.2022 19:00 - 06.04.2022 20:00,1964,2065,350,533
06.04.2022 20:00 - 06.04.2022 21:00,2014,2014,0,390
06.04.2022 21:00 - 06.04.2022 22:00,2014,2014,0,163
06.04.2022 22:00 - 06.04.2022 23:00,2014,2014,0,557
06.04.2022 23:00 - 07.04.2022 00:00,2014,2014,0,473
07.04.2022 00:00 - 07.04.2022 01:00,1707,1807,0,302
07.04.2022 01:00 - 07.04.2022 02:00,1994,1994,0,462
07.04.2022 02:00 - 07.04.2022 03:00,2012,2012,0,829
07.04.2022 03:00 - 07.04.2022 04:00,1935,1960,0,1161
07.04.2022 04:00 - 07.04.2022 05:00,1894,1894,100,1207
07.04.2022 05:00 - 07.04.2022 06:00,2014,2014,0,623
07.04.2022 06:00 - 07.04.2022 07:00,2014,2014,0,432
07.04.2022 07:00 - 07.04.2022 08:00,2013,2013,0,252
07.04.2022 08:00 - 07.04.2022 09:00,1987,1997,0,152
07.04.2022 09:00 - 07.04.2022 10:00,1240,1546,39,414
07.04.2022 10:00 - 07.04.2022 11:00,1275,1726,2,202
07.04.2022 11:00 - 07.04.2022 12:00,1869,2014,0,0
07.04.2022 12:00 - 07.04.2022 13:00,1967,2014,0,0
07.04.2022 13:00 - 07.04.2022 14:00,1848,1865,1,51
07.04.2022 14:00 - 07.04.2022 15:00,1852,1869,0,150
07.04.2022 15:00 - 07.04.2022 16:00,1290,1472,227,808
07.04.2022 16:00 - 07.04.2022 17:00,305,561,791,1191
07.04.2022 17:00 - 07.04.2022 18:00,430,680,694,1463
07.04.2022 18:00 - 07.04.2022 19:00,381,581,300,1020
07.04.2022 19:00 - 07.04.2022 20:00,337,337,602,1985
07.04.2022 20:00 - 07.04.2022 21:00,316,316,468,2275
07.04.2022 21:00 - 07.04.2022 22:00,260,260,788,2274
07.04.2022 22:00 - 07.04.2022 23:00,947,1147,276,1778
07.04.2022 23:00 - 08.04.2022 00:00,1358,1605,140,1221
08.04.2022 00:00 - 08.04.2022 01:00,1117,1567,434,996
08.04.2022 01:00 - 08.04.2022 02:00,1425,1875,474,809
08.04.2022 02:00 - 08.04.2022 03:00,976,1716,489,789
08.04.2022 03:00 - 08.04.2022 04:00,451,1031,654,1027
08.04.2022 04:00 - 08.04.2022 05:00,451,1175,1091,1890
08.04.2022 05:00 - 08.04.2022 06:00,752,1526,1015,1968
08.04.2022 06:00 - 08.04.2022 07:00,1238,1252,447,629
08.04.2022 07:00 - 08.04.2022 08:00,1750,1764,7,609
08.04.2022 08:00 - 08.04.2022 09:00,866,880,213,1085
08.04.2022 09:00 - 08.04.2022 10:00,882,888,778,1413
08.04.2022 10:00 - 08.04.2022 11:00,1204,1205,660,987
08.04.2022 11:00 - 08.04.2022 12:00,1120,1121,365,670
08.04.2022 12:00 - 08.04.2022 13:00,1346,1346,105,225
08.04.2022 13:00 - 08.04.2022 14:00,985,985,591,596
08.04.2022 14:00 - 08.04.2022 15:00,919,1074,1097,1097
08.04.2022 15:00 - 08.04.2022 16:00,1165,1197,1113,1113
08.04.2022 16:00 - 08.04.2022 17:00,954,1557,1557,1557
08.04.2022 17:00 - 08.04.2022 18:00,576,1705,1705,1705
08.04.2022 18:00 - 08.04.2022 19:00,137,1280,1305,1305
08.04.2022 19:00 - 08.04.2022 20:00,662,1556,1581,1581
08.04.2022 20:00 - 08.04.2022 21:00,524,1291,1691,1791
08.04.2022 21:00 - 08.04.2022 22:00,506,1437,1512,1512
08.04.2022 22:00 - 08.04.2022 23:00,752,759,842,842
08.04.2022 23:00 - 09.04.2022 00:00,1461,1461,419,419
09.04.2022 00:00 - 09.04.2022 01:00,813,1605,1036,1619
09.04.2022 01:00 - 09.04.2022 02:00,620,1446,251,898
09.04.2022 02:00 - 09.04.2022 03:00,711,1313,701,1431
09.04.2022 03:00 - 09.04.2022 04:00,505,1126,1046,1590
09.04.2022 04:00 - 09.04.2022 05:00,632,1132,1035,1680
09.04.2022 05:00 - 09.04.2022 06:00,713,1274,665,1276
09.04.2022 06:00 - 09.04.2022 07:00,1207,1888,300,716
09.04.2022 07:00 - 09.04.2022 08:00,1076,1727,8,248
09.04.2022 08:00 - 09.04.2022 09:00,1785,2010,58,684
09.04.2022 09:00 - 09.04.2022 10:00,1299,1597,63,501
09.04.2022 10:00 - 09.04.2022 11:00,1128,1436,178,977
09.04.2022 11:00 - 09.04.2022 12:00,1615,2036,325,722
09.04.2022 12:00 - 09.04.2022 13:00,887,1267,464,499
09.04.2022 13:00 - 09.04.2022 14:00,811,1044,945,1294
09.04.2022 14:00 - 09.04.2022 15:00,1075,1225,1176,1651
09.04.2022 15:00 - 09.04.2022 16:00,279,729,1231,1456
09.04.2022 16:00 - 09.04.2022 17:00,174,574,1438,1714
09.04.2022 17:00 - 09.04.2022 18:00,463,845,1100,1567
09.04.2022 18:00 - 09.04.2022 19:00,486,946,676,892
09.04.2022 19:00 - 09.04.2022 20:00,954,1589,697,837
09.04.2022 20:00 - 09.04.2022 21:00,656,1176,1354,1654
09.04.2022 21:00 - 09.04.2022 22:00,272,651,1064,1470
09.04.2022 22:00 - 09.04.2022 23:00,390,665,584,1156
09.04.2022 23:00 - 10.04.2022 00:00,1096,1527,371,1026
10.04.2022 00:00 - 10.04.2022 01:00,1677,1926,893,1303
10.04.2022 01:00 - 10.04.2022 02:00,2143,2343,777,1000
10.04.2022 02:00 - 10.04.2022 03:00,1390,1615,795,1659
10.04.2022 03:00 - 10.04.2022 04:00,1414,1649,727,1535
10.04.2022 04:00 - 10.04.2022 05:00,1562,1903,920,1201
10.04.2022 05:00 - 10.04.2022 06:00,1441,2030,1020,1270
10.04.2022 06:00 - 10.04.2022 07:00,1483,1723,987,1484
10.04.2022 07:00 - 10.04.2022 08:00,1383,1458,1237,1862
10.04.2022 08:00 - 10.04.2022 09:00,489,639,1674,1859
10.04.2022 09:00 - 10.04.2022 10:00,0,255,1683,1863
10.04.2022 10:00 - 10.04.2022 11:00,0,158,1903,1993
10.04.2022 11:00 - 10.04.2022 12:00,0,144,1834,1978
10.04.2022 12:00 - 10.04.2022 13:00,0,110,1809,1948
10.04.2022 13:00 - 10.04.2022 14:00,0,0,2014,2014
10.04.2022 14:00 - 10.04.2022 15:00,0,0,2014,2014
10.04.2022 15:00 - 10.04.2022 16:00,0,0,2014,2014
10.04.2022 16:00 - 10.04.2022 17:00,0,0,2013,2014
10.04.2022 17:00 - 10.04.2022 18:00,0,0,2014,2014
10.04.2022 18:00 - 10.04.2022 19:00,0,0,2014,2014
10.04.2022 19:00 - 10.04.2022 20:00,0,0,1949,2014
10.04.2022 20:00 - 10.04.2022 21:00,152,152,1928,1970
10.04.2022 21:00 - 10.04.2022 22:00,61,121,1437,1825
10.04.2022 22:00 - 10.04.2022 23:00,768,1218,1058,1479
10.04.2022 23:00 - 11.04.2022 00:00,1214,1514,845,1135
11.04.2022 00:00 - 11.04.2022 01:00,425,505,2379,2439
11.04.2022 01:00 - 11.04.2022 02:00,369,399,1448,1929
11.04.2022 02:00 - 11.04.2022 03:00,341,401,1555,1895
11.04.2022 03:00 - 11.04.2022 04:00,230,335,1845,1950
11.04.2022 04:00 - 11.04.2022 05:00,475,685,1425,1660
11.04.2022 05:00 - 11.04.2022 06:00,717,932,131,432
11.04.2022 06:00 - 11.04.2022 07:00,1575,1766,280,421
11.04.2022 07:00 - 11.04.2022 08:00,1528,1922,525,705
11.04.2022 08:00 - 11.04.2022 09:00,1192,1422,99,229
11.04.2022 09:00 - 11.04.2022 10:00,510,885,668,859
11.04.2022 10:00 - 11.04.2022 11:00,877,1341,836,946
11.04.2022 11:00 - 11.04.2022 12:00,1451,1596,628,1083
11.04.2022 12:00 - 11.04.2022 13:00,380,430,1100,1450
11.04.2022 13:00 - 11.04.2022 14:00,705,967,870,1994
11.04.2022 14:00 - 11.04.2022 15:00,1363,1541,800,2058
11.04.2022 15:00 - 11.04.2022 16:00,1290,1345,1027,1860
11.04.2022 16:00 - 11.04.2022 17:00,1281,1686,1292,2052
11.04.2022 17:00 - 11.04.2022 18:00,480,930,1090,1589
11.04.2022 18:00 - 11.04.2022 19:00,480,1280,1075,1345
11.04.2022 19:00 - 11.04.2022 20:00,480,1887,688,768
11.04.2022 20:00 - 11.04.2022 21:00,641,1489,957,1307
11.04.2022 21:00 - 11.04.2022 22:00,505,1512,758,1100
11.04.2022 22:00 - 11.04.2022 23:00,1307,1462,383,473
11.04.2022 23:00 - 12.04.2022 00:00,1694,1757,202,202
12.04.2022 00:00 - 12.04.2022 01:00,1141,1894,493,553
12.04.2022 01:00 - 12.04.2022 02:00,1264,1794,602,772
12.04.2022 02:00 - 12.04.2022 03:00,877,1652,858,1238
12.04.2022 03:00 - 12.04.2022 04:00,582,1043,1219,1496
12.04.2022 04:00 - 12.04.2022 05:00,547,1294,1349,1711
12.04.2022 05:00 - 12.04.2022 06:00,859,1622,1022,1355
12.04.2022 06:00 - 12.04.2022 07:00,1090,1382,90,566
12.04.2022 07:00 - 12.04.2022 08:00,1794,1905,2,140
12.04.2022 08:00 - 12.04.2022 09:00,1497,2073,239,793
12.04.2022 09:00 - 12.04.2022 10:00,913,1231,392,510
12.04.2022 10:00 - 12.04.2022 11:00,1137,1632,1035,1615
12.04.2022 11:00 - 12.04.2022 12:00,642,1058,898,1098
12.04.2022 12:00 - 12.04.2022 13:00,652,1130,728,953
12.04.2022 13:00 - 12.04.2022 14:00,377,1272,1215,1331
12.04.2022 14:00 - 12.04.2022 15:00,405,1330,1493,1593
12.04.2022 15:00 - 12.04.2022 16:00,330,1893,1524,1624
12.04.2022 16:00 - 12.04.2022 17:00,422,2197,1304,1581
12.04.2022 17:00 - 12.04.2022 18:00,124,985,1270,1596
12.04.2022 18:00 - 12.04.2022 19:00,77,948,1376,1646
12.04.2022 19:00 - 12.04.2022 20:00,204,1054,1159,1559
12.04.2022 20:00 - 12.04.2022 21:00,305,687,1150,1304
12.04.2022 21:00 - 12.04.2022 22:00,280,920,726,1003
12.04.2022 22:00 - 12.04.2022 23:00,1285,1869,275,731
12.04.2022 23:00 - 13.04.2022 00:00,1455,1982,145,299
13.04.2022 00:00 - 13.04.2022 01:00,2052,2057,82,82
13.04.2022 01:00 - 13.04.2022 02:00,2075,2077,82,82
13.04.2022 02:00 - 13.04.2022 03:00,2357,2357,343,493
13.04.2022 03:00 - 13.04.2022 04:00,2337,2340,343,515
13.04.2022 04:00 - 13.04.2022 05:00,2076,2080,82,332
13.04.2022 05:00 - 13.04.2022 06:00,2096,2096,82,82
13.04.2022 06:00 - 13.04.2022 07:00,2096,2096,82,335
13.04.2022 07:00 - 13.04.2022 08:00,2096,2096,82,780
13.04.2022 08:00 - 13.04.2022 09:00,2014,2014,0,1343
13.04.2022 09:00 - 13.04.2022 10:00,1377,1427,36,390
13.04.2022 10:00 - 13.04.2022 11:00,1701,1702,251,322
13.04.2022 11:00 - 13.04.2022 12:00,1971,1975,0,0
13.04.2022 12:00 - 13.04.2022 13:00,1917,1919,0,30
13.04.2022 13:00 - 13.04.2022 14:00,2014,2014,0,151
13.04.2022 14:00 - 13.04.2022 15:00,1955,1956,0,22
13.04.2022 15:00 - 13.04.2022 16:00,1957,1957,0,0
13.04.2022 16:00 - 13.04.2022 17:00,1994,1994,149,149
13.04.2022 17:00 - 13.04.2022 18:00,1454,1464,69,69
13.04.2022 18:00 - 13.04.2022 19:00,1594,1601,461,461
13.04.2022 19:00 - 13.04.2022 20:00,1434,1448,293,293
13.04.2022 20:00 - 13.04.2022 21:00,662,1259,343,343
13.04.2022 21:00 - 13.04.2022 22:00,423,1559,630,630
13.04.2022 22:00 - 13.04.2022 23:00,1648,1704,594,594
13.04.2022 23:00 - 14.04.2022 00:00,1844,1851,333,333
14.04.2022 00:00 - 14.04.2022 01:00,1970,1970,0,5
14.04.2022 01:00 - 14.04.2022 02:00,2004,2004,0,0
14.04.2022 02:00 - 14.04.2022 03:00,1983,2003,0,0
14.04.2022 03:00 - 14.04.2022 04:00,1979,1994,0,81
14.04.2022 04:00 - 14.04.2022 05:00,1981,1981,0,221
14.04.2022 05:00 - 14.04.2022 06:00,2002,2012,0,197
14.04.2022 06:00 - 14.04.2022 07:00,2012,2014,0,200
14.04.2022 07:00 - 14.04.2022 08:00,2014,2014,0,770
14.04.2022 08:00 - 14.04.2022 09:00,599,625,0,280
14.04.2022 09:00 - 14.04.2022 10:00,166,766,690,1015
14.04.2022 10:00 - 14.04.2022 11:00,345,745,816,1249
14.04.2022 11:00 - 14.04.2022 12:00,615,1015,645,1015
14.04.2022 12:00 - 14.04.2022 13:00,973,1880,552,906
14.04.2022 13:00 - 14.04.2022 14:00,1489,2014,480,846
14.04.2022 14:00 - 14.04.2022 15:00,1193,1752,371,554
14.04.2022 15:00 - 14.04.2022 16:00,1333,1903,420,570
14.04.2022 16:00 - 14.04.2022 17:00,1145,1597,370,472
14.04.2022 17:00 - 14.04.2022 18:00,445,887,510,710
14.04.2022 18:00 - 14.04.2022 19:00,461,929,502,621
14.04.2022 19:00 - 14.04.2022 20:00,737,1460,502,502
14.04.2022 20:00 - 14.04.2022 21:00,808,1440,502,880
14.04.2022 21:00 - 14.04.2022 22:00,815,1371,502,852
14.04.2022 22:00 - 14.04.2022 23:00,1416,2067,402,533
14.04.2022 23:00 - 15.04.2022 00:00,1531,2014,0,156
15.04.2022 00:00 - 15.04.2022 01:00,1332,2020,300,400
15.04.2022 01:00 - 15.04.2022 02:00,1835,2137,302,302
15.04.2022 02:00 - 15.04.2022 03:00,1700,1972,220,220
15.04.2022 03:00 - 15.04.2022 04:00,1518,1879,502,561
15.04.2022 04:00 - 15.04.2022 05:00,1553,1913,569,669
15.04.2022 05:00 - 15.04.2022 06:00,1886,2139,275,527
15.04.2022 06:00 - 15.04.2022 07:00,2013,2014,0,402
15.04.2022 07:00 - 15.04.2022 08:00,2012,2013,0,604
15.04.2022 08:00 - 15.04.2022 09:00,780,1264,102,304
15.04.2022 09:00 - 15.04.2022 10:00,476,1112,620,620
15.04.2022 10:00 - 15.04.2022 11:00,710,1653,975,1125
15.04.2022 11:00 - 15.04.2022 12:00,962,1848,649,749
15.04.2022 12:00 - 15.04.2022 13:00,1025,2443,599,649
15.04.2022 13:00 - 15.04.2022 14:00,1100,2274,511,511
15.04.2022 14:00 - 15.04.2022 15:00,956,2064,300,330
15.04.2022 15:00 - 15.04.2022 16:00,1072,1882,406,516
15.04.2022 16:00 - 15.04.2022 17:00,1039,1715,301,653
15.04.2022 17:00 - 15.04.2022 18:00,1194,1860,262,485
15.04.2022 18:00 - 15.04.2022 19:00,993,1888,317,779
15.04.2022 19:00 - 15.04.2022 20:00,1031,1880,210,460
15.04.2022 20:00 - 15.04.2022 21:00,1149,1748,590,590
15.04.2022 21:00 - 15.04.2022 22:00,1199,1399,618,1113
15.04.2022 22:00 - 15.04.2022 23:00,1545,1545,150,695
15.04.2022 23:00 - 16.04.2022 00:00,2013,2013,0,568
16.04.2022 00:00 - 16.04.2022 01:00,569,1041,832,1265
16.04.2022 01:00 - 16.04.2022 02:00,505,980,1014,1479
16.04.2022 02:00 - 16.04.2022 03:00,460,940,571,1401
16.04.2022 03:00 - 16.04.2022 04:00,336,844,902,1409
16.04.2022 04:00 - 16.04.2022 05:00,200,682,1017,1604
16.04.2022 05:00 - 16.04.2022 06:00,402,932,1017,1692
16.04.2022 06:00 - 16.04.2022 07:00,419,896,1117,1669
16.04.2022 07:00 - 16.04.2022 08:00,362,694,1362,1819
16.04.2022 08:00 - 16.04.2022 09:00,200,550,1033,1820
16.04.2022 09:00 - 16.04.2022 10:00,200,492,1096,1751
16.04.2022 10:00 - 16.04.2022 11:00,0,200,1391,1894
16.04.2022 11:00 - 16.04.2022 12:00,170,240,869,1808
16.04.2022 12:00 - 16.04.2022 13:00,286,286,1263,2085
16.04.2022 13:00 - 16.04.2022 14:00,514,524,1264,2368
16.04.2022 14:00 - 16.04.2022 15:00,156,156,963,1937
16.04.2022 15:00 - 16.04.2022 16:00,90,388,868,1718
16.04.2022 16:00 - 16.04.2022 17:00,286,772,744,1934
16.04.2022 17:00 - 16.04.2022 18:00,1017,1357,803,1612
16.04.2022 18:00 - 16.04.2022 19:00,1879,1885,692,692
16.04.2022 19:00 - 16.04.2022 20:00,1954,1960,237,337
16.04.2022 20:00 - 16.04.2022 21:00,1988,1992,232,232
16.04.2022 21:00 - 16.04.2022 22:00,2106,2109,332,332
16.04.2022 22:00 - 16.04.2022 23:00,1723,1733,237,355
16.04.2022 23:00 - 17.04.2022 00:00,1887,1898,232,319
17.04.2022 00:00 - 17.04.2022 01:00,765,1657,1385,1660
17.04.2022 01:00 - 17.04.2022 02:00,758,1231,1189,1506
17.04.2022 02:00 - 17.04.2022 03:00,425,928,1261,1687
17.04.2022 03:00 - 17.04.2022 04:00,377,1322,1251,1751
17.04.2022 04:00 - 17.04.2022 05:00,779,1549,1254,1702
17.04.2022 05:00 - 17.04.2022 06:00,932,1503,1055,1551
17.04.2022 06:00 - 17.04.2022 07:00,1093,1594,1093,1863
17.04.2022 07:00 - 17.04.2022 08:00,998,1371,1056,1916
17.04.2022 08:00 - 17.04.2022 09:00,197,297,843,1523
17.04.2022 09:00 - 17.04.2022 10:00,40,90,1423,1979
17.04.2022 10:00 - 17.04.2022 11:00,0,0,1683,2014
17.04.2022 11:00 - 17.04.2022 12:00,0,0,1990,2014
17.04.2022 12:00 - 17.04.2022 13:00,0,0,1831,2014
17.04.2022 13:00 - 17.04.2022 14:00,0,0,2013,2014
17.04.2022 14:00 - 17.04.2022 15:00,400,400,1474,2414
17.04.2022 15:00 - 17.04.2022 16:00,1048,1888,1444,2802
17.04.2022 16:00 - 17.04.2022 17:00,1157,1425,1431,2667
17.04.2022 17:00 - 17.04.2022 18:00,640,1102,1387,2273
17.04.2022 18:00 - 17.04.2022 19:00,493,1322,1560,1760
17.04.2022 19:00 - 17.04.2022 20:00,1133,1739,1250,1536
17.04.2022 20:00 - 17.04.2022 21:00,1170,1486,1011,1141
17.04.2022 21:00 - 17.04.2022 22:00,1169,1615,1266,1421
17.04.2022 22:00 - 17.04.2022 23:00,1148,1348,1124,1385
17.04.2022 23:00 - 18.04.2022 00:00,1496,1596,818,1431
18.04.2022 00:00 - 18.04.2022 01:00,1131,1331,172,1349
18.04.2022 01:00 - 18.04.2022 02:00,1347,1550,62,746
18.04.2022 02:00 - 18.04.2022 03:00,1380,1705,690,1526
18.04.2022 03:00 - 18.04.2022 04:00,1345,1651,756,1433
18.04.2022 04:00 - 18.04.2022 05:00,1036,1267,237,1316
18.04.2022 05:00 - 18.04.2022 06:00,1307,1357,512,2131
18.04.2022 06:00 - 18.04.2022 07:00,767,767,945,2490
18.04.2022 07:00 - 18.04.2022 08:00,386,386,876,2300
18.04.2022 08:00 - 18.04.2022 09:00,611,611,869,2576
18.04.2022 09:00 - 18.04.2022 10:00,0,0,1188,2014
18.04.2022 10:00 - 18.04.2022 11:00,0,0,1474,2014
18.04.2022 11:00 - 18.04.2022 12:00,200,200,1474,2214
18.04.2022 12:00 - 18.04.2022 13:00,200,200,1474,2214
18.04.2022 13:00 - 18.04.2022 14:00,200,205,1473,2214
18.04.2022 14:00 - 18.04.2022 15:00,0,0,1474,2014
18.04.2022 15:00 - 18.04.2022 16:00,200,200,1474,2214
18.04.2022 16:00 - 18.04.2022 17:00,225,225,1474,2239
18.04.2022 17:00 - 18.04.2022 18:00,380,630,833,2108
18.04.2022 18:00 - 18.04.2022 19:00,1508,1508,641,641
18.04.2022 19:00 - 18.04.2022 20:00,1801,1801,295,295
18.04.2022 20:00 - 18.04.2022 21:00,1738,1738,423,423
18.04.2022 21:00 - 18.04.2022 22:00,1458,1458,446,654
18.04.2022 22:00 - 18.04.2022 23:00,1296,1296,243,1008
18.04.2022 23:00 - 19.04.2022 00:00,1771,1771,62,769
19.04.2022 00:00 - 19.04.2022 01:00,1391,1874,278,1046
19.04.2022 01:00 - 19.04.2022 02:00,2031,2419,415,465
19.04.2022 02:00 - 19.04.2022 03:00,2108,2501,663,773
19.04.2022 03:00 - 19.04.2022 04:00,2096,2556,667,829
19.04.2022 04:00 - 19.04.2022 05:00,2203,2542,673,788
19.04.2022 05:00 - 19.04.2022 06:00,1860,2125,187,312
19.04.2022 06:00 - 19.04.2022 07:00,2095,2095,82,591
19.04.2022 07:00 - 19.04.2022 08:00,2016,2146,282,1122
19.04.2022 08:00 - 19.04.2022 09:00,1753,1753,0,1202
19.04.2022 09:00 - 19.04.2022 10:00,1552,1722,426,916
19.04.2022 10:00 - 19.04.2022 11:00,1607,1955,471,1469
19.04.2022 11:00 - 19.04.2022 12:00,1520,1920,521,1445
19.04.2022 12:00 - 19.04.2022 13:00,1805,1905,591,1117
19.04.2022 13:00 - 19.04.2022 14:00,1680,1835,521,769
19.04.2022 14:00 - 19.04.2022 15:00,1709,1784,274,1061
19.04.2022 15:00 - 19.04.2022 16:00,1739,1839,300,1136
19.04.2022 16:00 - 19.04.2022 17:00,1485,1485,369,1150
19.04.2022 17:00 - 19.04.2022 18:00,743,1184,387,1672
19.04.2022 18:00 - 19.04.2022 19:00,628,1218,725,1420
19.04.2022 19:00 - 19.04.2022 20:00,1278,1659,768,1390
19.04.2022 20:00 - 19.04.2022 21:00,1706,1856,651,864
19.04.2022 21:00 - 19.04.2022 22:00,1150,1150,692,1082
19.04.2022 22:00 - 19.04.2022 23:00,1303,1308,287,491
19.04.2022 23:00 - 20.04.2022 00:00,2055,2055,82,334
20.04.2022 00:00 - 20.04.2022 01:00,2013,2013,0,70
20.04.2022 01:00 - 20.04.2022 02:00,2013,2013,0,185
20.04.2022 02:00 - 20.04.2022 03:00,1792,1792,0,0
20.04.2022 03:00 - 20.04.2022 04:00,1653,1878,0,145
20.04.2022 04:00 - 20.04.2022 05:00,1959,1989,0,0
20.04.2022 05:00 - 20.04.2022 06:00,2013,2014,0,1
20.04.2022 06:00 - 20.04.2022 07:00,2013,2014,0,1
20.04.2022 07:00 - 20.04.2022 08:00,2013,2014,0,861
20.04.2022 08:00 - 20.04.2022 09:00,1478,1593,0,565
20.04.2022 09:00 - 20.04.2022 10:00,817,1223,110,714
20.04.2022 10:00 - 20.04.2022 11:00,1324,1787,10,745
20.04.2022 11:00 - 20.04.2022 12:00,1505,1831,10,160
20.04.2022 12:00 - 20.04.2022 13:00,1801,2014,0,0
20.04.2022 13:00 - 20.04.2022 14:00,2010,2014,0,0
20.04.2022 14:00 - 20.04.2022 15:00,2012,2014,0,0
20.04.2022 15:00 - 20.04.2022 16:00,2011,2014,0,0
20.04.2022 16:00 - 20.04.2022 17:00,1954,2024,10,10
20.04.2022 17:00 - 20.04.2022 18:00,1323,1872,10,573
20.04.2022 18:00 - 20.04.2022 19:00,1713,1733,10,263
20.04.2022 19:00 - 20.04.2022 20:00,1795,1998,10,641
20.04.2022 20:00 - 20.04.2022 21:00,1773,1773,140,595
20.04.2022 21:00 - 20.04.2022 22:00,1973,1983,100,555
20.04.2022 22:00 - 20.04.2022 23:00,1993,2014,0,0
20.04.2022 23:00 - 21.04.2022 00:00,2010,2011,0,0
21.04.2022 00:00 - 21.04.2022 01:00,1998,2024,10,31
21.04.2022 01:00 - 21.04.2022 02:00,2007,2022,10,10
21.04.2022 02:00 - 21.04.2022 03:00,1998,2024,10,10
21.04.2022 03:00 - 21.04.2022 04:00,2035,2192,430,433
21.04.2022 04:00 - 21.04.2022 05:00,1879,2114,385,422
21.04.2022 05:00 - 21.04.2022 06:00,2013,2014,0,0
21.04.2022 06:00 - 21.04.2022 07:00,2012,2014,0,0
21.04.2022 07:00 - 21.04.2022 08:00,2013,2014,0,556
21.04.2022 08:00 - 21.04.2022 09:00,2107,2341,546,546
21.04.2022 09:00 - 21.04.2022 10:00,1690,2060,611,781
21.04.2022 10:00 - 21.04.2022 11:00,1743,2262,463,940
21.04.2022 11:00 - 21.04.2022 12:00,1935,2043,80,181
21.04.2022 12:00 - 21.04.2022 13:00,2012,2014,0,0
21.04.2022 13:00 - 21.04.2022 14:00,2013,2014,0,0
21.04.2022 14:00 - 21.04.2022 15:00,2013,2014,0,0
21.04.2022 15:00 - 21.04.2022 16:00,2012,2014,0,0
21.04.2022 16:00 - 21.04.2022 17:00,2013,2013,0,0
21.04.2022 17:00 - 21.04.2022 18:00,1913,2123,110,110
21.04.2022 18:00 - 21.04.2022 19:00,1662,2224,250,250
21.04.2022 19:00 - 21.04.2022 20:00,1540,2061,48,48
21.04.2022 20:00 - 21.04.2022 21:00,1688,2064,50,152
21.04.2022 21:00 - 21.04.2022 22:00,1636,2113,125,125
21.04.2022 22:00 - 21.04.2022 23:00,1964,2012,0,0
21.04.2022 23:00 - 22.04.2022 00:00,2014,2014,0,0
22.04.2022 00:00 - 22.04.2022 01:00,2013,2014,0,0
22.04.2022 01:00 - 22.04.2022 02:00,2013,2014,0,5
22.04.2022 02:00 - 22.04.2022 03:00,1979,2014,0,106
22.04.2022 03:00 - 22.04.2022 04:00,2030,2285,271,423
22.04.2022 04:00 - 22.04.2022 05:00,2024,2177,271,320
22.04.2022 05:00 - 22.04.2022 06:00,2013,2014,0,0
22.04.2022 06:00 - 22.04.2022 07:00,2013,2014,0,0
22.04.2022 07:00 - 22.04.2022 08:00,2014,2014,0,403
22.04.2022 08:00 - 22.04.2022 09:00,2014,2014,0,303
22.04.2022 09:00 - 22.04.2022 10:00,1780,2013,0,0
22.04.2022 10:00 - 22.04.2022 11:00,2004,2014,0,0
