,Tech. 0,Tech. 1,Tech. 2,Tech. 3,Tech. 4,Tech. 5,Tech. 6,Tech. 7
0,0.4,0.7734259377949727,0.3825,0.5,0.10665756652289479,0.5340248500371065,0.7830505977392509,0.7208760317786305
1,0.4,0.7734259377949727,0.405,0.5,0.1073995852359579,0.5250310625463831,0.7830505977392509,0.714959867171693
2,0.4,0.7734259377949727,0.45,0.5,0.10888362266208415,0.5310217437824681,0.7830505977392509,0.7193784284461641
3,0.4,0.7734259377949727,0.45,0.5,0.10888362266208415,0.5385217437824682,0.7830505977392509,0.7238341140820992
4,0.4,0.7734259377949727,0.45,0.5,0.10888362266208415,0.5505186375278298,0.7830505977392509,0.7312478820215031
5,0.4,0.7734259377949727,0.3825,0.5,0.10665756652289479,0.5850155312731915,0.7830505977392509,0.7520287068687128
6,0.36,0.7734259377949727,0.315,0.5,0.11501137582879786,0.6585062125092767,0.7830505977392509,0.7965484388666008
7,0.27999999999999997,0.7734259377949727,0.225,0.5,0.12497424763165836,0.7200000000000001,0.7830505977392509,0.833654402925085
8,0.2,0.7734259377949727,0.225,0.5,0.12497424763165836,0.75,0.7830505977392509,0.8514771454688258
9,0.15999999999999998,0.7734259377949727,0.225,0.5,0.12497424763165836,0.7214937874907235,0.7830505977392509,0.8351148818960873
10,0.12800000000000003,0.7734259377949727,0.225,0.5,0.12497424763165836,0.675,0.7830505977392509,0.8069202891094737
11,0.12800000000000003,0.7734259377949727,0.24750000000000003,0.5,0.1257162663447215,0.6315093187639149,0.7830505977392509,0.7802232996553263
12,0.12800000000000003,0.7734259377949727,0.24750000000000003,0.5,0.1257162663447215,0.6015248500371064,0.7830505977392509,0.7609772025020475
13,0.2,0.7734259377949727,0.27,0.5,0.12645828505778461,0.5775310625463831,0.7830505977392509,0.7461496666232394
14,0.2,0.7734259377949727,0.29250000000000004,0.5,0.12720030377084773,0.5685217437824682,0.7830505977392509,0.7416568566258401
15,0.2,0.7734259377949727,0.315,0.5,0.12794232248391085,0.5655186375278298,0.7830505977392509,0.7401592532933735
16,0.12800000000000003,0.7734259377949727,0.3375,0.5,0.12868434119697397,0.5640093187639149,0.7830505977392509,0.7401221289319094
17,0.15999999999999998,0.7734259377949727,0.315,0.5,0.12794232248391085,0.5610062125092766,0.7830505977392509,0.7386245255994429
18,0.27999999999999997,0.7734259377949727,0.27,0.5,0.12645828505778461,0.5625,0.7830505977392509,0.7400850045704452
19,0.36,0.7734259377949727,0.27,0.5,0.12645828505778461,0.5549999999999999,0.7830505977392509,0.7356293189345101
20,0.4,0.7734259377949727,0.36000000000000004,0.5,0.1294263599100371,0.5625,0.7830505977392509,0.7400850045704452
21,0.4,0.7734259377949727,0.4275,0.5,0.13165241604922645,0.5655031062546383,0.7830505977392509,0.7415826079029118
22,0.4,0.7734259377949727,0.4275,0.5,0.11872146939411347,0.5685062125092766,0.7830505977392509,0.7430802112353782
23,0.4,0.7734259377949727,0.4275,0.5,0.10814160394902102,0.5550155312731916,0.7830505977392509,0.7342059643249719
24,0.4,0.7734259377949727,0.3825,0.5,0.10665756652289479,0.5340248500371065,0.7830505977392509,0.7208760317786305
25,0.4,0.7734259377949727,0.405,0.5,0.1073995852359579,0.5250310625463831,0.7830505977392509,0.714959867171693
